Author,Journal ,Country,Year,Study_id,Ingredient_type,Broad_feed,Feed_general,Feed_specific,Feed_general_2,Feed_specific_2,Amino_supp,Supplement_type,FM_FO,Fish_group,Fish_sp,Fish_scientific,Life_stage,FM_Replacement,FO_response,FO_replacement,FM_response,FCR,n3n6,n3_index,Tissue,Crop_change,Notes,
Wang L,Aquaculture Nutrition,China,2016,109,Single,Insect,Insect,Musca domestica,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,50,,,,1.45,,,,-6,,
Wang L,Aquaculture Nutrition,China,2016,109,Single,Insect,Insect,Musca domestica,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,75,,,,1.32,,,,-9,,
Wang L,Aquaculture Nutrition,China,2016,109,Single,Insect,Insect,Musca domestica,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,100,,,,1.86,,,,-12,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,0,0,,,1.08,,,,0,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,13,0,,,0.9,,,,2,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,25,0,,,0.89,,,,4,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,37,0,,,0.91,,,,6,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,48,0,,,0.93,,,,9,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,68,0,,,1.08,,,,15,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,85,-0.5,,,1.19,,,,21,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,100,-0.5,,,1.66,,,,28,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,0,,,,1.36,,,,0,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,25,,,,1.4,,,,-2,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,50,,,,1.56,,,,-4,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,75,,,,1.51,,,,-6,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,100,,,,1.63,,,,-8,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,0,,,,1.18,,,,0,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,25,,,,1.2,,,,-1,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,50,,,,1.2,,,,-2,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,75,,,,1.12,,,,-4,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,100,,,,1.13,,,,-5,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,0,0,,,2.35,,,,0,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,25,0,,,2.81,,,,-5,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,50,0,,,3.11,,,,-10,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,75,0,,,4.14,,,,-15,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113.1,Single,Bacteria and yeasts,Yeast,Candida utilis,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,0,0,,,2.35,,,,0,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113.1,Single,Bacteria and yeasts,Yeast,Candida utilis,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,25,0,,,2.71,,,,-5,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113.1,Single,Bacteria and yeasts,Yeast,Candida utilis,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,50,0,,,3.34,,,,-10,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113.1,Single,Bacteria and yeasts,Yeast,Candida utilis,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,75,0,,,3.52,,,,-15,,
Betiku OC,Aquaculture,USA,2018,114,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0,,,0.8,,,,0,,
Betiku OC,Aquaculture,USA,2018,114,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,50,-0.03,,,0.8,,,,-11,,
Betiku OC,Aquaculture,USA,2018,114,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,75,-0.43,,,0.9,,,,-22,,
Ebrahim MSM,8th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,0,0,,,2.3,,,,0,,
Ebrahim MSM,9th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,25,0.14,,,2.3,,,,-0.5,,
Ebrahim MSM,10th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,50,0.27,,,2.14,,,,1,,
Ebrahim MSM,11th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,75,0.41,,,2.15,,,,-1.5,,
Ebrahim MSM,12th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,100,0.54,,,2.3,,,,2,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,0,0,,,1.4,,,,0,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,25,0,,,1.4,,,,-11,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,50,0,,,1.4,,,,-20,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,75,0,,,1.5,,,,-30,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,100,0,,,2.3,,,,-40,,
Guroy D,The Israeli Journal of Aquaculture,Turkey ,2012,117,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0,,,0.84,,,,0,,
Guroy D,The Israeli Journal of Aquaculture,Turkey ,2012,117,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,9,-0.1,,,0.89,,,,25,,
Guroy D,The Israeli Journal of Aquaculture,Turkey ,2012,117,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,18,0.1,,,0.87,,,,50,,
Guroy D,The Israeli Journal of Aquaculture,Turkey ,2012,117,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,26,0.8,,,0.87,,,,76,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0,,,0.87,,,,0,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,25,0.1,,,0.93,,,,-11,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,37.5,0.2,,,0.94,,,,-15,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,50,0.3,,,1.03,,,,-18,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,62.5,0.4,,,0.96,,,,-22,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,75,0.5,,,1.01,,,,-25,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,87.5,0.6,,,1.04,,,,-30,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Bacteria and yeasts,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,100,0.7,,,1.1,,,,-33,,
Hunt AO,The Israeli Journal of Aquaculture,Turkey ,2014,119,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0,,,1.99,,,,0,,
Hunt AO,The Israeli Journal of Aquaculture,Turkey ,2014,119,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,17,0.8,,,1.88,,,,43,,
Hunt AO,The Israeli Journal of Aquaculture,Turkey ,2014,119,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,29,1.3,,,1.52,,,,33,,
Hunt AO,The Israeli Journal of Aquaculture,Turkey ,2014,119,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,41,1.9,,,1.63,,,,34,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,,,,2.21,,,,0,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,10,,,,2.23,,,,2,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,20,,,,2.26,,,,4,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,30,,,,2.32,,,,4,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,40,,,,3.07,,,,6,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,50,,,,3.13,,,,6,,
Lunger AN,Aquaculture,USA,2006,121,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,0,0,,,1.9,,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,25,0,,,1.9,,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,50,0.1,,,2.4,,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,75,0.2,,,3,,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,100,0.2,,,5.8,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Bacteria and yeasts,Yeast,NuPro© ,,,Y,Methionine+Taurine,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,0,0,,,2.56,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Bacteria and yeasts,Yeast,NuPro© ,,,Y,Methionine+Taurine,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,50,32,,,1.82,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Bacteria and yeasts,Yeast,NuPro© ,,,Y,Methionine+Taurine,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,75,45,,,1.89,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,50,32,,,2.44,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,75,45,,,4,,,,,,
Nhi NHY,Aquaculture,Vietnam,2018,123,Single,Bacteria and yeasts,Yeast,,,,,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,0,,,,1.43,,,,0,,
Nhi NHY,Aquaculture,Vietnam,2018,123,Single,Bacteria and yeasts,Yeast,,,,,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,30,,,,1.56,,,,-4,,
Nhi NHY,Aquaculture,Vietnam,2018,123,Single,Bacteria and yeasts,Yeast,,,,,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,60,,,,1.4,,,,-9,,
Nhi NHY,Aquaculture,Vietnam,2018,123,Single,Bacteria and yeasts,Yeast,,,,,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,100,,,,1.72,,,,-15,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,0,0,,,1.48,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,10,6,,,1.35,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,20,11,,,1.38,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,30,16,,,1.28,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,50,26,,,1.42,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,50,26,,,1.43,,,,,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Bacteria and yeasts,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,0,0,,,1.81,,,,0,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Bacteria and yeasts,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,40,2940,,,1.39,,,,33,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Bacteria and yeasts,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,65,2750,,,1.34,,,,34,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Bacteria and yeasts,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,65,2750,,,1.29,,,,35,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Bacteria and yeasts,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,65,2540,,,1.2,,,,36,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Bacteria and yeasts,Yeast,Candida utilis,Livestock,Meat/bone meal,N,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,65,2350,,,1.15,,,,38,,
Omar SS,Aquaculture,UK,2012,126,Single,Bacteria and yeasts,Yeast,Yeast protein concentrate,,,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,0,0,,,1.5,,,,0,,
Omar SS,Aquaculture,UK,2012,126,Single,Bacteria and yeasts,Yeast,Yeast protein concentrate,,,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,7.5,0.06,,,1.4,,,,-4,,
Omar SS,Aquaculture,UK,2012,126,Single,Bacteria and yeasts,Yeast,Yeast protein concentrate,,,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,15,0.52,,,1.3,,,,-5,,
Omar SS,Aquaculture,UK,2012,126,Single,Bacteria and yeasts,Yeast,Yeast protein concentrate,,,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,20,0.93,,,1.23,,,,-21,,
Omar SS,Aquaculture,UK,2012,126,Single,Bacteria and yeasts,Yeast,Yeast protein concentrate,,,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,50,2.8,,,1.43,,,,-49,,
Ozorio ROA,Animals,Portugal,2012,127,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niolticus,Juvenile,0,,,,1.5,,,,0,,
Ozorio ROA,Animals,Portugal,2012,127,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niolticus,Juvenile,28,,,,1.5,,,,-12,,
Ozorio ROA,Animals,Portugal,2012,127,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niolticus,Juvenile,36,,,,1.5,,,,-17,,
Ozorio ROA,Animals,Portugal,2012,127,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niolticus,Juvenile,48,,,,1.7,,,,-17,,
Ozorio ROA,Animals,Portugal,2012,127,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niolticus,Juvenile,68,,,,1.8,,,,-25,,
Ozorio ROA,Animals,Portugal,2012,127,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niolticus,Juvenile,100,,,,2.1,,,,-30,,
Peterson BC,Aquaculture Nutrition,USA,2012,128,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,0,0,,,1.3,,,,0,,
Peterson BC,Aquaculture Nutrition,USA,2012,128,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,20,0,,,1.37,,,,0,,
Peterson BC,Aquaculture Nutrition,USA,2012,128,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,40,0,,,1.37,,,,0,,
Peterson BC,Aquaculture Nutrition,USA,2012,128,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,60,0,,,1.45,,,,0,,
Peterson BC,Aquaculture Nutrition,USA,2012,128,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,80,0,,,1.5,,,,-1,,
Peterson BC,Aquaculture Nutrition,USA,2012,128,Single,Bacteria and yeasts,Yeast,NuPro© ,,,N,,FM,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,100,0,,,1.6,,,,-1,,
Pongpet J,Aquaculture Nutrition,Thailand,2016,129,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Catfish,Thai Panga,Pangasianodon hypophthalmus xPangasius bocourti,Juvenile,0,,,,2.7,,,,0,,
Pongpet J,Aquaculture Nutrition,Thailand,2016,129,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Catfish,Thai Panga,Pangasianodon hypophthalmus xPangasius bocourti,Juvenile,30,,,,2.6,,,,1,,
Pongpet J,Aquaculture Nutrition,Thailand,2016,129,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Catfish,Thai Panga,Pangasianodon hypophthalmus xPangasius bocourti,Juvenile,45,,,,2.4,,,,2,,
Pongpet J,Aquaculture Nutrition,Thailand,2016,129,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Catfish,Thai Panga,Pangasianodon hypophthalmus xPangasius bocourti,Juvenile,60,,,,2.6,,,,4,,
Pongpet J,Aquaculture Nutrition,Thailand,2016,129,Single,Bacteria and yeasts,Yeast,Saccharomyces cerevisiae,,,N,,FM,Catfish,Thai Panga,Pangasianodon hypophthalmus xPangasius bocourti,Juvenile,75,,,,2.6,,,,7,,
Sharawy Z,Animal Feed Science and Technology,Egypt,2016,130,Single,Bacteria and yeasts,Soy,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,FW Crustaceans,Indian Prawn Shrimp,Fenneropenaeus indicus,Post-larval,0,0,,,1.69,,,,0,,
Sharawy Z,Animal Feed Science and Technology,Egypt,2016,130,Single,Bacteria and yeasts,Soy,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,FW Crustaceans,Indian Prawn Shrimp,Fenneropenaeus indicus,Post-larval,25,0.8,,,1.75,,,,-7,,
Sharawy Z,Animal Feed Science and Technology,Egypt,2016,130,Single,Bacteria and yeasts,Soy,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,FW Crustaceans,Indian Prawn Shrimp,Fenneropenaeus indicus,Post-larval,50,1.8,,,1.85,,,,-17,,
